"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197879",363.88118889742,2.87675324357847,0.289305899957162,9.94363835650926,2.68825164993312e-23,5.95595523927854e-21
"ENSG00000125898",444.932136840771,3.3381156871519,0.336390917222287,9.92332288492224,3.295968441833e-23,7.18945858520861e-21
"ENSG00000072422",629.156342385649,3.00928886277547,0.303822540449556,9.90475841036259,3.96928206734537e-23,8.56980149203337e-21
"ENSG00000102178",1263.51449104748,2.34755602451426,0.237130976358664,9.89982861186192,4.16989027487472e-23,8.95722064781085e-21
"ENSG00000176973",62.8806147229895,3.87131034280253,0.391267150179949,9.89428921140469,4.4073002414938e-23,9.41938001612591e-21
"ENSG00000095321",570.260021556819,3.58688797664664,0.362823306244285,9.88604622392043,4.78556484553132e-23,1.01255373784174e-20
"ENSG00000160991",758.481643016887,2.61259193489298,0.264846433552015,9.86455396002105,5.92974067776061e-23,1.21810114689707e-20
"ENSG00000090975",288.11977440308,3.00478545084476,0.305529567755353,9.83467974284826,7.9821163345257e-23,1.6008493693276e-20
"ENSG00000006007",384.220629134932,2.00786444000484,0.20493341299171,9.79764310120606,1.15243216799655e-22,2.26825451409815e-20
"ENSG00000122359",575.55384413169,2.66246457619597,0.272488354161204,9.77092978667579,1.50068446968306e-22,2.91304883961367e-20
"ENSG00000171033",215.470390351148,3.87833133435332,0.39724401209889,9.76309577043504,1.62129035251086e-22,3.10444089806345e-20
"ENSG00000060138",759.329815239691,2.83244065892429,0.290327481550039,9.75601980150853,1.73844532450716e-22,3.31377436023286e-20
"ENSG00000072110",6347.92150765447,2.91739332436446,0.300204737635243,9.71801227170895,2.5266548948791e-22,4.66901551033182e-20
"ENSG00000197122",276.188957823255,2.7104296101175,0.279174418328585,9.70873200469018,2.7675849886918e-22,5.04938395930366e-20
"ENSG00000105329",2029.48911105709,5.2157358280924,0.537222550289642,9.70870605725756,2.76828952562434e-22,5.04938395930366e-20
"ENSG00000159346",4911.85599166653,2.36631365145542,0.244245806705961,9.68824678453597,3.38285591524134e-22,6.09158781979863e-20
"ENSG00000175602",214.375762657372,4.95125635986858,0.511377871698759,9.68218734889892,3.5895261630813e-22,6.43635502725048e-20
"ENSG00000066044",170.254005603058,2.85187689137794,0.295467015023115,9.65209903770419,4.81596937727322e-22,8.56291496378449e-20
"ENSG00000103202",191.026608918639,3.96088929004035,0.410430931265947,9.6505623438839,4.8886904315159e-22,8.65584573181834e-20
"ENSG00000149781",5096.39400021704,2.77972321791031,0.288601064806685,9.63171504503027,5.87407619718436e-22,1.03142440844917e-19
"ENSG00000141959",159.908635325732,2.72776204003324,0.283675748958512,9.61577452442779,6.8591169118015e-22,1.18957889490452e-19
"ENSG00000180190",535.013098892223,3.08499157555401,0.321274566734283,9.6023523023082,7.81403737469444e-22,1.33333314348768e-19
"ENSG00000133606",1643.35382805369,2.11556309540336,0.220487665064529,9.59492720277212,8.39763606623804e-22,1.42145106165998e-19
"ENSG00000133069",335.83736230782,2.66531872736247,0.277926368040688,9.59001747891827,8.80700918064114e-22,1.47181025502698e-19
"ENSG00000104964",169.895326414955,3.06270991082231,0.319549474837031,9.58446235089036,9.29404343941155e-22,1.53631264150617e-19
"ENSG00000129292",572.778812780034,2.14609028419026,0.223974957318188,9.58183142386508,9.53391197951395e-22,1.56983094644783e-19
"ENSG00000087460",13438.6805762045,2.55929633875003,0.268749629394205,9.52297625309847,1.68288824914704e-21,2.69752962269527e-19
"ENSG00000141759",128.229964077236,2.72137554012723,0.286893057951815,9.48567929651438,2.40809455578999e-21,3.76721375478772e-19
"ENSG00000111252",349.07680704172,2.0469222104558,0.215854434485247,9.48288236624438,2.47354253609484e-21,3.84826836396785e-19
"ENSG00000261614",16.3409070992214,4.80490191064475,0.508774148074008,9.44407637226452,3.58552475085687e-21,5.45786513964065e-19
"ENSG00000184792",610.675742225245,4.28714961650467,0.454074254526081,9.4415166104918,3.67422219539814e-21,5.55293073723796e-19
"ENSG00000158109",134.282135952131,2.36162092187037,0.250215322312816,9.43835453417156,3.78679153446809e-21,5.70269243288563e-19
"ENSG00000116685",134.518878499953,2.83104243843671,0.301070864986925,9.40324278325522,5.29068259184046e-21,7.8008994856764e-19
"ENSG00000023909",448.031658747485,2.10782681238154,0.224605123258312,9.38458919281815,6.31621790408257e-21,9.21666872576077e-19
"ENSG00000123091",6493.05708866364,2.60185124223091,0.277356778322774,9.380882118565,6.54230588023896e-21,9.48119034020795e-19
"ENSG00000119280",1012.29034538722,2.79693746283341,0.29854035079362,9.36870830156865,7.34255810060548e-21,1.05327129201126e-18
"ENSG00000050393",1461.84289999982,2.81281562377706,0.300462554231385,9.36161789269397,7.85249159340512e-21,1.12261448229096e-18
"ENSG00000122490",62.9761057647957,3.12698435177678,0.334069103429211,9.36029198653321,7.95166395630202e-21,1.13296486073681e-18
"ENSG00000177272",260.625121204071,3.12363672757249,0.333940142952484,9.35388210580287,8.44884062931963e-21,1.19216425103353e-18
"ENSG00000183255",935.330440822123,2.19323044122746,0.234473634974549,9.35384671912271,8.45166895833962e-21,1.19216425103353e-18
"ENSG00000149218",1845.74427949872,2.43557661843224,0.260558716913423,9.34751539800343,8.97307586897118e-21,1.26150714799752e-18
"ENSG00000115170",554.589204372812,2.90170053761794,0.311183175776277,9.3247346370168,1.11261656506849e-20,1.52865568779231e-18
"ENSG00000198833",1022.29401608865,2.23332700203401,0.239529378954374,9.32381243496405,1.12233363506532e-20,1.53701593640969e-18
"ENSG00000169925",324.020915318883,2.31074844149683,0.24797576713967,9.31844457283329,1.18058252513624e-20,1.60638941209615e-18
"ENSG00000005007",106.342514619029,3.08261609683591,0.331498301050972,9.29904040854168,1.41718897048582e-20,1.89400766844301e-18
"ENSG00000005961",9160.93855200175,3.03326959152622,0.326230288998772,9.29793981066437,1.43193257237428e-20,1.89953262273236e-18
"ENSG00000100345",8821.78881966337,2.84200497194267,0.305705869615249,9.29653387263881,1.45098731091643e-20,1.91879468862658e-18
"ENSG00000064726",192.999253021417,2.88493037177544,0.310403732836172,9.29412267505842,1.48425181488921e-20,1.95059267238096e-18
"ENSG00000139970",208.416383630943,3.03343764190328,0.326498666157366,9.29081174390228,1.53116062645581e-20,1.99981864906576e-18
"ENSG00000117298",580.319391620269,2.87676524305845,0.310459494378309,9.26615321853543,1.92980487210496e-20,2.45974556544776e-18
"ENSG00000053371",138.28176139829,3.80522457571318,0.411378379880462,9.24993816354398,2.2462258346494e-20,2.83741906402564e-18
"ENSG00000014216",1578.01901325639,2.84841281488287,0.30855828473318,9.23136067257432,2.67215522263632e-20,3.35541817674485e-18
"ENSG00000130748",15.9126818625853,5.10521239675196,0.554961212311853,9.19922380788507,3.60544648710133e-20,4.44815390655006e-18
"ENSG00000100678",95.3281383054329,2.95630050156446,0.321792403832231,9.18698038349518,4.04023424557215e-20,4.9556693498515e-18
"ENSG00000126903",505.601650506286,3.02044036700911,0.32997039784808,9.15367071321268,5.50311266400099e-20,6.55969700331448e-18
"ENSG00000140854",71.4749054383693,2.76514657939016,0.302384521429082,9.14447130534976,5.992224457053e-20,7.06331371445994e-18
"ENSG00000084693",236.113172697619,2.74682572352405,0.301011697399867,9.12531222956142,7.15297707355613e-20,8.22534051145855e-18
"ENSG00000186111",98.6144664615257,3.52716196432045,0.388444080045322,9.08023096634376,1.08344694591049e-19,1.19396417734621e-17
"ENSG00000171161",106.498139218795,2.79014064796182,0.307645779140908,9.06932854971459,1.19752682853885e-19,1.29937802059688e-17
"ENSG00000104897",49.6552986213855,3.03519363214787,0.334911026778432,9.06268647331182,1.27276458497592e-19,1.37047274662662e-17
"ENSG00000180628",2817.8128844438,2.24246830218777,0.247869980422253,9.04695396500886,1.47011976995127e-19,1.55917439360972e-17
"ENSG00000111145",950.311135475902,2.59366259372887,0.2869431388222,9.03894271309269,1.5819443195947e-19,1.66112004397739e-17
"ENSG00000236279",65.3307208492804,3.36292733154519,0.374188576682471,8.98725279472896,2.5348709756833e-19,2.54793670018979e-17
"ENSG00000109062",449.821676620804,2.84813741662029,0.31703189751639,8.98375664698864,2.61676124704722e-19,2.6054937809717e-17
"ENSG00000187699",7132.38023934443,2.16589118583803,0.24117256343515,8.98066991944722,2.69123083269578e-19,2.67335246824383e-17
"ENSG00000196547",279.679429562586,2.49489937095235,0.277817154033858,8.98036472812002,2.6987065765399e-19,2.67450037937796e-17
"ENSG00000272325",14.8315559949777,5.32773642145892,0.594424909524557,8.96284179227993,3.16416384087939e-19,3.0781131322872e-17
"ENSG00000068831",589.519502055647,2.67697354652453,0.298914166148668,8.95565968323197,3.37710203722547e-19,3.26275860523448e-17
"ENSG00000167705",60.8308934318043,3.33793117304217,0.373382005443153,8.93972158374505,3.9015208734527e-19,3.73530902266738e-17
"ENSG00000151414",580.271680666235,2.49839012162605,0.280288473791377,8.91363846622404,4.93846671506495e-19,4.57289050287535e-17
"ENSG00000173757",247.74705317482,2.09796572397618,0.235679115633162,8.90178885108216,5.49537347110447e-19,5.06639911060409e-17
"ENSG00000151693",248.71589876848,2.27409009692881,0.256014707760235,8.88265411321041,6.52837105100896e-19,5.87789527160736e-17
"ENSG00000171443",44.7172989259417,4.23387436984677,0.476923738809071,8.87746619704695,6.84006153278776e-19,6.1324339805716e-17
"ENSG00000185236",374.215374816456,2.81166818992707,0.316934833828941,8.87143945636661,7.22064021701896e-19,6.44632557096184e-17
"ENSG00000111786",38.1496847808213,2.51788341118234,0.284518499655146,8.84962986320458,8.78100321384015e-19,7.61446133196872e-17
"ENSG00000090565",61.6604251510835,3.30312307926534,0.373500052269266,8.84370178584078,9.25985464177696e-19,7.98063684065327e-17
"ENSG00000148341",35.2237950791554,2.78305665441447,0.314712586929264,8.84316919628005,9.30411752512033e-19,8.00248661200238e-17
"ENSG00000126934",87.8597297861457,2.37949738436676,0.269356477935172,8.83400838401015,1.00990077436255e-18,8.59878693535213e-17
"ENSG00000156515",1528.82265093965,2.61781264815097,0.297146077641551,8.80985092897254,1.2531239096013e-18,1.05215167624203e-16
"ENSG00000187266",187.9812584397,2.90819700735731,0.330661531889669,8.79508720212327,1.42936930177895e-18,1.18077066598468e-16
"ENSG00000154978",115.688452888059,2.38101691766998,0.271107439839088,8.7825583801138,1.59797581223927e-18,1.2979182811234e-16
"ENSG00000124762",2366.61434627037,2.12955550601486,0.243071970477189,8.76100811555605,1.93511869959718e-18,1.53349097398603e-16
"ENSG00000091542",139.908298626781,2.18920063447638,0.250230246044004,8.74874508212489,2.15738394558405e-18,1.6875049246817e-16
"ENSG00000124302",53.3212889284787,3.8881282093877,0.444441400272567,8.74834839194364,2.16497982644712e-18,1.69032197999562e-16
"ENSG00000106976",101.644370214995,3.27611228927319,0.375323756690979,8.72876344987283,2.57472099872972e-18,1.98822022816142e-16
"ENSG00000047597",652.868059512533,2.73992065138219,0.314834908824258,8.70272188562045,3.24017290023423e-18,2.45285146009324e-16
"ENSG00000081377",1163.27363833146,2.6130736035037,0.300655650901677,8.69125059072399,3.58471370300698e-18,2.6943930687415e-16
"ENSG00000129353",2413.40707932152,2.59749359227131,0.299221701141561,8.68083291539888,3.9288095327728e-18,2.92076093296582e-16
"ENSG00000165006",208.901620632782,2.48633480671391,0.286416770941891,8.6808282857792,3.92896947378695e-18,2.92076093296582e-16
"ENSG00000180233",112.963408919127,2.53128245267154,0.291789806850311,8.67502014547784,4.13477277248191e-18,3.0482783869881e-16
"ENSG00000077713",72.5600456728061,2.84473166407678,0.328647807658907,8.65586685132931,4.89179433866804e-18,3.56907001774854e-16
"ENSG00000197324",296.386621992422,2.54900514172173,0.294796180273099,8.6466695035205,5.30242542168454e-18,3.84217014673672e-16
"ENSG00000165914",828.840820221489,2.68901943076503,0.31140392512394,8.63514944358772,5.86503123108687e-18,4.18018400185745e-16
"ENSG00000071127",3825.87492279278,2.32017734808114,0.269237406908531,8.61758911854838,6.83785408743289e-18,4.80660251524747e-16
"ENSG00000125970",374.132575469287,2.33491480662021,0.272108013129202,8.58083810090351,9.4184365605901e-18,6.4387718890871e-16
"ENSG00000119862",1863.48019617566,2.18662064644059,0.254934296537773,8.5771929322056,9.72164774601345e-18,6.61400269562783e-16
"ENSG00000150093",4137.6799935009,2.662469574776,0.3106412332885,8.57088270797359,1.02694802385307e-17,6.9420702117237e-16
"ENSG00000029534",402.657191642826,2.61524981500358,0.305791981304531,8.55238192920148,1.20574035704575e-17,7.92287495172436e-16
"ENSG00000127838",440.528247346603,2.38964109387185,0.27994749154431,8.5360332421254,1.38908412900784e-17,9.09936115901312e-16
"ENSG00000141503",336.851988343442,2.47841911313496,0.290721445955953,8.52506461979575,1.52724533046778e-17,9.91233752291491e-16
"ENSG00000180694",536.392034219057,2.83740554205249,0.332978105390353,8.52129763524894,1.57775496740066e-17,1.02088466292804e-15
"ENSG00000179364",103.999134950051,4.11153458471974,0.483958166306861,8.49564047259564,1.96844426314913e-17,1.23040850640594e-15
"ENSG00000183963",66.6967977512747,3.78697817403765,0.445949669563789,8.49194075587484,2.03214604656001e-17,1.26835286507787e-15
"ENSG00000124333",1082.23211640253,2.28130285388804,0.268664077847562,8.49128350974568,2.04367338530435e-17,1.27366902276766e-15
"ENSG00000175416",51.3354880601513,2.32809558414391,0.27484447316698,8.47059268581139,2.44147557218355e-17,1.4908502422524e-15
"ENSG00000185624",290.354429476268,2.9807905553689,0.352277704246689,8.46147945054605,2.64006593142711e-17,1.60747726647771e-15
"ENSG00000173020",173.193465445044,2.58357070227631,0.305357824619872,8.4607974447437,2.6555530337278e-17,1.61178299371207e-15
"ENSG00000184887",124.315661973087,3.84786889733646,0.454804047175402,8.46049836459012,2.66237283504203e-17,1.61178299371207e-15
"ENSG00000095303",10289.9961292616,2.45089993718369,0.289881475986641,8.45483461418778,2.79483202050817e-17,1.68474225942798e-15
"ENSG00000148180",1098.17672547302,2.64502186323255,0.313673977309416,8.43239176523538,3.38670981898305e-17,2.00161172360204e-15
"ENSG00000197226",244.259022907965,2.76751822831197,0.328252122245572,8.43107489870708,3.42504438034026e-17,2.02144495178325e-15
"ENSG00000106609",292.991160640642,2.06136741788497,0.244634689426505,8.42630872472507,3.56740203395551e-17,2.0908829899016e-15
"ENSG00000188177",348.7275881971,2.1670114571458,0.257204157871281,8.42525826596586,3.59955393802438e-17,2.10680946051698e-15
"ENSG00000254481",264.449594289819,2.36575044015954,0.281136546450171,8.41495163126664,3.93057061086508e-17,2.27849255534216e-15
"ENSG00000159069",534.05005910659,3.87078759984997,0.460024672127788,8.41430435012565,3.95233336074641e-17,2.28797388271827e-15
"ENSG00000157045",183.344713816249,2.55681028611884,0.303918058361511,8.41282778622358,4.00242390620847e-17,2.30436152978264e-15
"ENSG00000128294",1886.22999838806,2.48812701173644,0.295863576619933,8.40971044885562,4.11024125883816e-17,2.36322118682411e-15
"ENSG00000161999",18.2074053395776,3.49300966237584,0.417353469595692,8.36942763590696,5.78987710877197e-17,3.21535734398823e-15
"ENSG00000184500",1084.15760738787,2.84418115053689,0.3403064304001,8.35770616262812,6.39494868080188e-17,3.51448108214926e-15
"ENSG00000265148",102.102455553415,2.31572730995123,0.277425468373363,8.34720519182718,6.98972234534374e-17,3.79210359599886e-15
"ENSG00000173852",244.822888386219,2.54598990966735,0.305189373467185,8.34232817723288,7.28419643189311e-17,3.94175627120743e-15
"ENSG00000163950",205.074316724084,2.09035045394385,0.250953266942568,8.32964033268489,8.1088325642017e-17,4.37122888687036e-15
"ENSG00000198948",2746.11246564429,2.02323237764672,0.24311834613962,8.32200617424735,8.64868045154405e-17,4.62103801348472e-15
"ENSG00000172164",268.167926065092,2.01328857682231,0.242326845242138,8.30815329110806,9.72029092397562e-17,5.16750692248589e-15
"ENSG00000129925",59.1685136233293,2.73469999029475,0.329723056637505,8.29393011875799,1.09566836803888e-16,5.73829187256206e-15
"ENSG00000144677",1822.17511372647,2.45068930659577,0.295855884518902,8.28338875388906,1.19718807915851e-16,6.20090672530608e-15
"ENSG00000238227",64.2038985402792,3.66803530947189,0.442860414127811,8.28259919481826,1.20515498884378e-16,6.22692840816875e-15
"ENSG00000139597",303.237601846715,2.14899021715714,0.259545871563849,8.27980889932391,1.23373104944945e-16,6.35904955171159e-15
"ENSG00000111269",137.595827391352,2.26219236699574,0.273468248224666,8.27223043875009,1.31475873956128e-16,6.74383582812298e-15
"ENSG00000203485",420.446984597737,2.69391970042076,0.32608479590005,8.26140848727731,1.43963499811262e-16,7.29593224133312e-15
"ENSG00000056586",343.342435943705,2.11482972936559,0.256027706848515,8.26015963427302,1.454777771121e-16,7.36385537566115e-15
"ENSG00000176871",183.872701997018,2.4064037416072,0.292453379424689,8.22833282467465,1.89837006887464e-16,9.40671267032415e-15
"ENSG00000168118",1827.05101840752,2.15639861814372,0.262155428246315,8.22564931258116,1.94136256282748e-16,9.59727097794046e-15
"ENSG00000005238",127.307074428713,2.12492391507429,0.258963699036963,8.20548950673968,2.29653249233347e-16,1.12609925235313e-14
"ENSG00000074370",1391.68574968343,2.99879409795084,0.365536488277986,8.20381601869056,2.32874402338825e-16,1.1379383468559e-14
"ENSG00000102981",19.6362297780244,3.69162541777683,0.451301521987731,8.17995339682721,2.83953671585477e-16,1.36082304875228e-14
"ENSG00000112078",2216.39002428362,2.21408939658407,0.271048003373924,8.16862463114929,3.11925046676297e-16,1.48478427448829e-14
"ENSG00000259869",125.671593427711,3.06132488057253,0.375226075964597,8.15861443718365,3.3888954501157e-16,1.60232277946979e-14
"ENSG00000167100",262.026305725124,5.27410107013521,0.64688643560663,8.15305559033607,3.54842398195002e-16,1.67214540806435e-14
"ENSG00000138080",23.6418040603469,3.96399675858852,0.486516598355813,8.14771124353185,3.70876652299258e-16,1.73299764016013e-14
"ENSG00000185361",103.388505449807,2.47015654383024,0.303701845557019,8.13349204151106,4.17097483441816e-16,1.90402526502776e-14
"ENSG00000072778",168.455477546577,2.12193444970559,0.260911148807372,8.13278566057823,4.19536053899147e-16,1.91309344750541e-14
"ENSG00000099940",328.002385818268,2.57071845912024,0.317358597341621,8.10035864997534,5.47973985820208e-16,2.42052350291793e-14
"ENSG00000129355",2074.10477032782,3.23311628107424,0.401218084384993,8.05825162649415,7.739338174e-16,3.33508730661057e-14
"ENSG00000142327",313.570070523018,2.80607684083724,0.348623326570763,8.04902204462117,8.34582159862858e-16,3.55659750845081e-14
